,Gene A,Gene B,Correlation
3334,KAT5,MED10,0.697379409514699
6918,MED17,TADA2B,0.6973094354627702
8931,CCNT2,LEO1,0.6972869713344253
13047,CHD1,KAT6B,0.6972605581548946
1371,WDR82,LEO1,0.6972561564361561
10702,CDK19,BAF45B,0.6972018311822229
20827,INTS2,UBE2A,0.697199414565626
3636,WDR5,MED12,0.6971867824274284
2626,SUPT6H,ACTB,0.6971120398629822
11094,SMARCC1,TRRAP,0.6970723041577853
20310,CCNH,VPS72,0.6970619422058787
4845,BRM,ARID1A,0.6970261820320995
8873,CCNT2,SMARCA4,0.6970183625473848
12419,RUVBL1,POLR2G,0.6970071444881604
14734,INTS9,SUPT5H,0.6969328150182543
8410,SETD1B,GTF2E1,0.6968715792042239
6171,TAF6L,GTF2A1,0.6968654967574442
683,KAT2A,AFF4,0.6967591519391244
3230,CTR9,GTF2F1,0.6967277167455155
27152,VPS72,NELFCD,0.6966846914030163
17770,NCOA3,GTF2E1,0.6966422826610401
2273,PAF1,BAF45A,0.6966400183749498
1002,INTS1,SMARCA5,0.696618850357436
20277,CCNH,DPY30,0.6966087789231497
19939,CDK8,GTF2A2,0.6965947221347517
2737,NCOA6,MED19,0.6965756970567769
1200,INTS10,CREST,0.696545574322932
19738,POLR2D,POLR2B,0.6965450326490499
10899,RUVBL2,KMT2D,0.6965133139309008
17457,MED28,SF3B5,0.6965055256425384
5629,INTS7,CCNT2,0.69644515950156
27158,VPS72,POLR2E,0.6964257762713654
25559,SUPT7L,POLR2G,0.6964240952842541
6344,MED18,SUPT20H,0.6964013228355493
9232,GTF2A1,BAF180,0.6963473728592182
2486,SF3B3,GTF2F2,0.6963372762076989
6097,DMAP1,MED15,0.696285945409498
5759,INTS7,POLR2G,0.6962210257705053
20100,LEO1,CREST,0.6961864813441453
12175,TRIM28,INTS2,0.6961801651968763
13633,ENY2,KMT2B,0.6961551089874985
9466,BAF180,ACTB,0.6961459305198703
23560,GTF2E1,CDK9,0.6961104753699232
8511,MED22,GTF2A1,0.6960744545699674
7659,CCNC,KMT2D,0.6960573839906845
21752,CREST,NELFCD,0.695933365160489
21390,POLR2B,VPS72,0.6958775360108215
24831,MLLT10,MAZ,0.6958070010882457
2991,MED31,LEO1,0.6957616910079404
16302,CCNK,SMARCA5,0.6957358787858665
6602,MED12,MED27,0.6956579168529357
1856,ERCC3,CDC73,0.6956151107376467
5148,WDR61,ELOA,0.6956134731416254
17746,NCOA3,ACTB,0.6955648328615238
9071,INO80B,TAF5L,0.6955393796403948
13834,INTS5,SUPT5H,0.6955199028971438
2409,SF3B3,SUPT3H,0.6954559750170457
4720,BRM,NELFE,0.6953909963033625
28255,MED24,MED16,0.695283562348008
3948,ATXN7,RBBP5,0.6952632350328134
2281,PAF1,ELL,0.6952359683562702
10347,TADA1,KAT6B,0.695137601386956
5889,SGF29,BRD9,0.6951234487225395
1992,NCOA1,PAF1,0.6950966577819595
11670,SMARCAD1,VPS72,0.6950183302736119
1832,ERCC3,SGF29,0.6950035371956307
10865,RUVBL2,BAF60A,0.6949993385436575
22276,MED26,SS18,0.6949954072438868
18136,KMT2A,SS18,0.6949670164288879
14740,INTS9,CDK9,0.6948865904830333
5114,WDR61,CDK12,0.6948824497106448
12398,RUVBL1,POLR2E,0.6948212364908651
1061,INTS1,CDK7,0.6947879439143535
3734,WDR5,MED21,0.6947858499594906
21564,MLLT1,KAT6A,0.6947385788794839
5977,DMAP1,MED19,0.6947342436675152
708,KAT2A,RBBP5,0.6946942180930071
19787,POLR2D,MED4,0.6946605032183794
11337,SETD1A,SF3B5,0.694642850737942
12695,HUWE1,MED1,0.69464150028241
2033,NCOA1,SMARCA4,0.6946043647559815
11858,BAF60A,POLR2E,0.6945715594818752
26070,KAT6A,VPS72,0.6945257556013181
632,KAT2A,KAT8,0.6945051898207978
19187,ACTB,MED13L,0.6944828583435115
5794,SGF29,TAF6L,0.6944445983961488
12194,TRIM28,MED21,0.6944390039303165
924,INTS1,H2AZ,0.6944274733530843
5725,INTS7,MED11,0.6943541106972129
17057,MED10,MLLT10,0.6943019094412067
9969,ERCC2,SUPT3H,0.6942869320218882
7430,SMARCE1,INO80B,0.6942664765924914
20670,TRRAP,VPS72,0.6942182146470215
150,POLR2J,VPS72,0.6941741590944339
7530,SMARCE1,VPS72,0.6941243442426076
19755,POLR2D,MED14,0.6940513196510503
3220,CTR9,CDK9,0.6940206192183029
4421,H2AZ,BAF250B,0.6940011877087475
8933,CCNT2,BAF45A,0.6939513577540471
1539,SUPT4H1,KMT2D,0.6939321321403781
14,POLR2J,SUPT6H,0.6939260830864998
9709,SMARCA4,POLR2K,0.693921197038291
6418,MED18,POLR2B,0.6938939394899564
25178,GTF2A2,POLR2E,0.6938713740139133
9520,BAF180,CDK9,0.6938601559864634
8881,CCNT2,SMARCC1,0.693832013683881
11653,SMARCAD1,KMT2B,0.6937911222000684
27338,CDK13,POLR2E,0.6937683235871054
4924,SMARCD2,SMARCAD1,0.6937003023401416
11821,BAF60A,ELL,0.6935641623200172
12724,HUWE1,SMARCA1,0.6935278422343106
4390,H2AZ,HUWE1,0.693491245159324
4261,SSRP1,ELL,0.6934857187038028
12415,RUVBL1,MED16,0.6934468878763176
9957,ERCC2,TADA1,0.6934012872567046
25189,GTF2A2,POLR2K,0.6933937729498871
17438,MED28,POLR2E,0.6933430832416411
9660,SMARCA4,CREST,0.6933349340133947
9335,GTF2A1,INTS4,0.6932811400618659
13858,INTS5,NELFB,0.6932542239805857
10329,TADA1,SUPT3H,0.6932358745195657
12341,RUVBL1,BAF250B,0.6932082940781977
17930,KMT2D,CDK8,0.6931720262805603
10230,CDC73,VPS72,0.6931143981754919
16352,CCNK,NELFCD,0.6930705528809082
23005,UBE2A,MED11,0.6930650492921343
9796,BPTF,INTS5,0.6930575246100138
8081,SUPT20H,CDK7,0.6930443057645027
20321,CCNH,CDK7,0.6930087272759123
14726,INTS9,GTF2F2,0.6929342935409091
19396,MED13L,SS18,0.692869536593773
21912,ELL,AFF1,0.6928388444741674
14865,BAF45B,BCL7A,0.6928136397208441
25541,SUPT7L,CDK7,0.6928023665718771
16336,CCNK,SS18,0.6927911649975335
3238,CTR9,NELFB,0.6927323131648115
376,SMARCB1,MED31,0.6927102231150039
4351,H2AZ,INTS7,0.6926680478528893
10542,CREBBP,SMARCA5,0.692666180596447
56,POLR2J,CDC73,0.6926408091814905
26637,MED23,SF3B5,0.6925951038588429
9810,BPTF,CCNK,0.6925597074106683
5470,DOT1L,HUWE1,0.6925232726214576
23570,GTF2E1,GTF2F1,0.6924700517253225
16676,KAT8,CCNT1,0.6924602580342915
3401,KAT5,CDK7,0.6924204049420434
11826,BAF60A,BAF53A,0.6924166260012192
5642,INTS7,SETD1A,0.6924054269332682
3376,KAT5,SS18,0.6923514798667865
15648,MED30,RBBP5,0.6923227748810042
6769,MED19,POLR2D,0.6923028185001747
552,KAT2A,PAF1,0.6922669338983155
22670,ARID2,GTF2F1,0.6922632809612265
19216,ACTB,SS18,0.6922622799862139
3934,ATXN7,SUPT5H,0.6922606684729533
9866,BPTF,GTF2F2,0.6922292126727595
7720,CCNC,CDK9,0.6920971253198527
1714,NELFA,MED10,0.6920926775584475
19771,POLR2D,CDK13,0.6920901268505097
20819,INTS2,MLLT1,0.6920723496064635
19552,ELOA,CCNH,0.6919934186998421
18354,BAF250B,USP22,0.6919548086878431
10931,RUVBL2,TAF12,0.6919141859500662
6641,MED12,CDK7,0.6918842623196773
4117,BCL7B,MED15,0.6918835955303658
4126,BCL7B,ASH2L,0.6918642246390976
20647,TRRAP,UBE2A,0.6918561191991207
9840,BPTF,CREST,0.6917942334982806
5847,SGF29,KAT6B,0.6917587862735493
19960,CDK8,CDK9,0.6917256167949811
2148,NCOA1,RBBP5,0.6916810113304965
12594,SUPT3H,USP22,0.6916767451656398
20154,LEO1,USP22,0.6915955256596918
566,KAT2A,BRM,0.6915951921838474
12582,SUPT3H,EPC1,0.6915922086860271
131,POLR2J,TAF12,0.6915569479062316
4839,BRM,EP300,0.6914617900676742
16857,BCL7C,DPY30,0.691456046768596
5810,SGF29,INO80B,0.6914106070354962
3450,GTF2H1,DOT1L,0.6914066400627826
2030,NCOA1,INO80B,0.6913105527694128
7708,CCNC,MED13,0.6912692271013773
12020,MED7,CXXC1,0.6911832469624992
714,KAT2A,USP22,0.6911569039832588
11817,BAF60A,DPY30,0.6911413113005974
10238,CDC73,POLR2E,0.6911366569673228
13412,CDK12,KAT8,0.6911221783313172
12555,SUPT3H,MED14,0.6910936669395406
7724,CCNC,ARID4A,0.6910830592641866
7629,CCNC,SUPT3H,0.6910732365129387
13131,CHD1,MAZ,0.6910643216729914
8434,SETD1B,SUPT5H,0.691051947680361
4738,BRM,CREBBP,0.6910336955553866
6457,MED18,MED15,0.690984491335361
17779,NCOA3,GTF2A2,0.6909504094341772
14148,TADA2B,ELOA,0.6909250564012831
22992,UBE2A,AFF1,0.6908827959927922
10073,ERCC2,SMARCC2,0.6908407854518135
13821,INTS5,SUPT7L,0.6908287914024016
15769,KAT6B,POLR2D,0.6906853757790379
12731,HUWE1,TAF12,0.6906294307265843
10078,ERCC2,NELFB,0.6906184033224558
19074,BCL7A,USP22,0.6904953071325625
12362,RUVBL1,MED27,0.690481422467824
1927,ERCC3,UBE2A,0.6904026476502906
668,KAT2A,MED6,0.6903067274986104
6951,MED17,LEO1,0.6903015211944765
432,SMARCB1,CHD1,0.69028719840683
13675,ENY2,MED16,0.6902490362870883
5570,DOT1L,GTF2F1,0.6901812876043011
16885,BCL7C,MED11,0.6901573080486033
4970,SMARCD2,CDK8,0.6901334501212956
1494,SUPT4H1,BPTF,0.6900623316736679
3293,KAT5,SMARCA4,0.6900338940796757
12012,MED7,AFF1,0.6899790340486658
17998,KMT2D,NELFB,0.689936782482673
73,POLR2J,BAF45D,0.6898974938504455
2268,PAF1,ELOA,0.6898930039112989
5028,SMARCD2,RBBP5,0.6898664788849013
8750,INTS12,CDK8,0.689703801581449
5870,SGF29,CDK8,0.6896900326904079
4445,H2AZ,ARID2,0.6896649316289217
16735,KAT8,MED16,0.6896458119858789
8616,MED22,MED24,0.68953123352932
2639,SUPT6H,MLLT1,0.689485558720342
1161,INTS10,INTS9,0.6894318195007938
23744,TAF12,ARID4A,0.6894234010044393
1490,SUPT4H1,INO80B,0.6893232413812912
3626,WDR5,BRM,0.6893117312652861
17271,MED1,MAZ,0.6892009976137093
21579,MLLT1,EP300,0.6891334604294859
23024,UBE2A,ARID4A,0.6891265515743763
6233,TAF6L,BAF45A,0.6890855893345403
9538,BAF180,NELFB,0.689059289377731
7615,CCNC,ERCC2,0.6890198209228392
9324,GTF2A1,KAT6A,0.6889763385014228
14558,EP400,POLR2E,0.6889671707639925
6811,MED19,CDK13,0.688955648062338
19978,CDK8,NELFB,0.6889524820800387
20146,LEO1,ASH2L,0.6889312714260765
17084,MED10,ARID4A,0.6888583614448922
17090,MED10,GTF2F1,0.6888318798742084
22107,MED27,MED23,0.6888141371949598
6070,DMAP1,GTF2E1,0.6887594372970935
22130,MED27,GTF2F1,0.6887364460947146
5615,INTS7,MED18,0.688732773331077
1588,SUPT4H1,MED13,0.6887254444622116
12698,HUWE1,NCOA3,0.6887126489836864
11049,SMARCC1,SUPT3H,0.6887040808070891
8819,INTS12,POLR2G,0.6886915429041499
4893,SMARCD2,DMAP1,0.6886626405666316
4960,SMARCD2,KMT2A,0.6886554447963577
3647,WDR5,MED22,0.688651515448269
28418,MED15,POLR2E,0.6885400542022957
355,TADA3,MED16,0.688538233945417
10174,CDC73,MED10,0.6885125708689425
9781,BPTF,SMARCC1,0.6884590371126197
9683,SMARCA4,AFF4,0.688398183209936
576,KAT2A,MED12,0.6883962828035786
24992,MNAT1,NELFCD,0.6883803959128926
2306,PAF1,GTF2F2,0.6883070356968379
2836,NCOA6,SS18,0.6882987519184917
5853,SGF29,BCL7C,0.6882908497282019
1172,INTS10,KAT8,0.6882645599154031
8407,SETD1B,UBE2A,0.6881987807331666
18301,BAF250B,ELL,0.6881894830724677
4422,H2AZ,SMARCA5,0.6881662017526526
21014,CCNT1,MED21,0.6881602778670121
1607,SUPT4H1,MED4,0.6881394819819039
4395,H2AZ,ENY2,0.6881147428513911
11159,SMARCC1,POLR2G,0.6880299205687856
9130,INO80B,GTF2E1,0.6880224589267852
1479,SUPT4H1,INTS8,0.6879806391857994
1891,ERCC3,TAF9B,0.6878964118675812
2946,MED31,MED7,0.6878692810686278
3946,ATXN7,ASH2L,0.6878188372103367
7520,SMARCE1,CXXC1,0.6878004112608871
1681,NELFA,SMARCC1,0.6877873942275775
2377,SF3B3,MED19,0.6877685247817007
19737,POLR2D,DPY30,0.6877600624432542
5079,WDR61,INTS8,0.6877378651163557
27157,VPS72,MED15,0.687676895622834
19555,ELOA,INTS2,0.6876639165809343
1369,WDR82,POLR2D,0.6876279770231839
23748,TAF12,RBBP5,0.6876239397810527
6651,MED12,MAZ,0.687623402880332
14185,TADA2B,MED11,0.6875677492409776
13790,INTS5,CDK8,0.6875507495837845
1420,WDR82,CDK9,0.6875347531484014
6798,MED19,MNAT1,0.6875116454186461
1652,NELFA,SGF29,0.6874982675695546
16340,CCNK,CXXC1,0.6874869016937258
13238,BAF45D,NCOA3,0.68745831949716
17935,KMT2D,INTS2,0.6874571299075897
17094,MED10,USP22,0.687425434943149
5679,INTS7,KMT2D,0.6874061915403206
4046,BCL7B,MED30,0.6873909460528459
17071,MED10,CDK13,0.6873872341199845
16533,TAF9B,SUPT16H,0.6873871090457571
17091,MED10,MAZ,0.6873103285435762
4177,SSRP1,MED19,0.6873042488702635
5835,SGF29,ENY2,0.6872987494207166
6175,TAF6L,ERCC2,0.6872633156778348
6820,MED19,CDK9,0.6872498269190778
19225,ACTB,MED11,0.6872491683821723
96,POLR2J,MED28,0.6872297677566533
9473,BAF180,BAF45A,0.6871960913453603
6728,MED19,RUVBL1,0.6871770273329196
16708,KAT8,MED13,0.6871514539066228
17080,MED10,CDK9,0.6871404338331393
21760,CREST,CDK9,0.687061695775615
1299,WDR82,INTS8,0.6870535629663231
19581,ELOA,SUPT7L,0.6869731540665792
10925,RUVBL2,ARID2,0.686950929166289
15251,POLR2H,TAF12,0.686933881241607
428,SMARCB1,RUVBL1,0.6868648620366533
6089,DMAP1,GTF2E2,0.6868374996979545
17406,MED28,BAF53A,0.6867853490979743
18299,BAF250B,MLLT1,0.6867766035879564
12926,TAF5L,GTF2F2,0.6867554476243093
24620,SS18,CXXC1,0.6866283996691883
7534,SMARCE1,SUPT5H,0.6865784978087391
12491,SUPT3H,TAF5L,0.6865332099636098
10413,TADA1,SUPT16H,0.6864913655831428
4056,BCL7B,MED28,0.6864762430794465
14180,TADA2B,CXXC1,0.6864758306260268
368,SMARCB1,SUPT4H1,0.6863907961178277
21567,MLLT1,MED23,0.6863638046304669
12692,HUWE1,KAT8,0.6863149289396208
25008,MNAT1,RBBP5,0.6861699244947653
19608,ELOA,RBBP5,0.6861623389842415
569,KAT2A,POLR2C,0.686075905635806
12166,TRIM28,ACTB,0.6860488421796542
9895,BPTF,MED16,0.6860055325247688
6042,DMAP1,SMARCA5,0.6860033290729621
17956,KMT2D,SS18,0.6859853989335212
1573,SUPT4H1,KMT2B,0.685915551733664
21234,DPY30,USP22,0.6859143738512783
23544,GTF2E1,KAT6A,0.6857641659458755
4435,H2AZ,INTS2,0.685737366180427
494,SMARCB1,MED21,0.6856995966693294
6465,MED18,ARID1A,0.6856796432448491
24277,MED21,MED15,0.6856187790232955
24076,KMT2B,SS18,0.6856160809502564
12381,RUVBL1,SUPT7L,0.6855585469987616
7126,INTS8,ACTB,0.6854611855820204
19219,ACTB,GTF2A2,0.6854379116559907
9060,INO80B,RUVBL2,0.6853194267369086
2791,NCOA6,TAF9B,0.6852781605746002
13499,CDK12,POLR2G,0.6852171539384824
23911,AFF1,CDK13,0.6851841064723749
4062,BCL7B,SMARCA5,0.6851397662999493
19205,ACTB,ARID2,0.685118974019184
12523,SUPT3H,MED20,0.6850879301561924
12560,SUPT3H,CXXC1,0.685075728366614
1140,INTS10,RUVBL2,0.6850572117883079
26449,GTF2F2,POLR2K,0.6850302792352115
21218,DPY30,POLR2E,0.6849915546291304
13780,INTS5,KMT2A,0.6849577489058611
13224,BAF45D,POLR2H,0.6849199117868843
21378,POLR2B,MNAT1,0.6849078716789041
16306,CCNK,ACTB,0.6849039113970382
6459,MED18,EP300,0.6848692766614021
6012,DMAP1,CHD1,0.6848589362385665
8436,SETD1B,MED24,0.6848538694640319
1610,SUPT4H1,GTF2F1,0.6848214523401962
13099,CHD1,GTF2A2,0.6847539907390006
18161,KMT2A,CDK7,0.6847127169049713
5281,POLR2C,SMARCC1,0.6846022678607027
9670,SMARCA4,GTF2E1,0.6845703756599931
3589,GTF2H1,POLR2K,0.684430063049733
3986,BCL7B,BRM,0.6844262749548317
6077,DMAP1,MLLT10,0.6843797094943297
8621,MED22,CDK7,0.6843670497297838
10002,ERCC2,SMARCA5,0.6843656192888312
16356,CCNK,MED24,0.6843621963768997
3739,WDR5,GTF2A2,0.6842244953436895
1600,SUPT4H1,CDK9,0.6841426649391072
1112,INTS10,SGF29,0.6841247427624784
28061,INTS4,CDK7,0.6840288838402022
509,SMARCB1,GTF2E2,0.6840086250283223
11286,SETD1A,BAF53A,0.6838595789645754
5098,WDR61,CREBBP,0.6838559283648008
4040,BCL7B,EP400,0.6838277993830627
10574,CREBBP,MED21,0.6838178686609321
570,KAT2A,DOT1L,0.68371787641111
1009,INTS1,POLR2D,0.6836585307453193
19247,ACTB,MED4,0.6836486896655644
12050,MED7,GTF2F1,0.6836443370161598
5571,DOT1L,MAZ,0.6835900465491841
26458,GTF2F2,NELFB,0.6835814135674388
2043,NCOA1,SMARCD3,0.6834294141681226
1594,SUPT4H1,SUPT5H,0.6834267787782339
6381,MED18,INTS9,0.6833598913041039
10258,CDC73,NELFB,0.6833400490129059
18505,SMARCA5,MED11,0.683291789497827
19759,POLR2D,GTF2A2,0.6832194398677641
20492,BAF45A,NELFCD,0.6831700454478185
24446,MED14,GTF2F2,0.683122856538646
17072,MED10,NELFCD,0.6831038767812143
593,KAT2A,SMARCA4,0.68304476824313
7620,CCNC,RUVBL2,0.6830063759031807
6206,TAF6L,MED30,0.6829735259743002
18306,BAF250B,BAF53A,0.6829617004386724
26819,MED13,POLR2G,0.6828757715123945
4894,SMARCD2,TAF6L,0.6828208632867266
6816,MED19,MED24,0.6827789244523874
9679,SMARCA4,GTF2A2,0.6827765791282983
1237,INTS10,MED15,0.6827612009630436
2298,PAF1,MNAT1,0.6827413189472405
8618,MED22,POLR2E,0.6827240953508757
7635,CCNC,ENY2,0.6827221357242061
19567,ELOA,UBE2A,0.6827071385544192
14702,INTS9,MED27,0.6826754456065786
4016,BCL7B,CDC73,0.6826004783849815
4431,H2AZ,LEO1,0.682553251618112
18651,MED20,LEO1,0.6825490179028595
6782,MED19,MED27,0.6824253330108484
4837,BRM,MED15,0.6824084266456876
6227,TAF6L,MED13L,0.682316757989638
23564,GTF2E1,ARID4A,0.6823079116812535
3624,WDR5,H2AZ,0.6822433981782299
4175,SSRP1,MED18,0.6822418253483385
8942,CCNT2,MED27,0.6822341141178294
24460,MED14,CDK9,0.6822314399886282
2156,NCOA1,KAT2B,0.6822054635928698
4073,BCL7B,BAF45A,0.6821455590848149
7693,CCNC,KMT2B,0.6820767776603817
7735,CCNC,MED16,0.6820148853567386
4419,H2AZ,KMT2D,0.6820058187025455
11592,SMARCAD1,CHD1,0.6819994884206012
956,INTS1,CDC73,0.6819126939806732
9108,INO80B,ELOA,0.6818953673385513
20147,LEO1,MED4,0.6818868546057154
9968,ERCC2,RUVBL1,0.6818731874975599
4414,H2AZ,MED10,0.6817194636621801
6058,DMAP1,POLR2B,0.6817112217065463
3910,ATXN7,GTF2E1,0.6816888769002513
535,SMARCB1,MED16,0.6816186318397908
5337,POLR2C,DPY30,0.6816086472619262
3693,WDR5,BCL7C,0.6815839375565507
15752,KAT6B,KAT8,0.681565385709184
19791,POLR2D,MAZ,0.681451147778142
3477,GTF2H1,TADA1,0.6814222768149347
19933,CDK8,KMT2B,0.6814198596502863
8052,SUPT20H,AFF1,0.6814190300993466
26459,GTF2F2,POLR2G,0.681402701975088
4475,H2AZ,INTS4,0.6813450382950342
2432,SF3B3,KAT8,0.681320705669979
6075,DMAP1,MED14,0.6811218708253103
11228,SETD1A,RUVBL1,0.6810723452866236
14132,TADA2B,KAT8,0.6810289376027797
25885,AFF4,MED11,0.6809640591347944
5916,SGF29,MED24,0.6809494116882483
5692,INTS7,CCNH,0.6808942178002464
1587,SUPT4H1,MED23,0.6808749177591412
23214,MED6,USP22,0.6808658702061143
4463,H2AZ,AFF4,0.6808471968611481
1631,NELFA,NCOA1,0.6807708266464063
24810,MLLT10,VPS72,0.6807570539120499
718,KAT2A,NELFB,0.6807465597769646
22998,UBE2A,MNAT1,0.6807314763621094
6107,DMAP1,MED4,0.6807049087637035
454,SMARCB1,MED10,0.6806923093764152
20858,INTS2,POLR2E,0.6806749942357212
10438,TADA1,NELFB,0.6806480346323174
14520,EP400,CREST,0.6806477194968982
17418,MED28,MNAT1,0.6806244707085872
19763,POLR2D,AFF4,0.6805863234073413
15641,MED30,CDK7,0.6805495929649639
25898,AFF4,POLR2E,0.6805393023388085
6735,MED19,ENY2,0.6805273607705947
636,KAT2A,MED28,0.6805158696520534
21002,CCNT1,MED27,0.6805089143140453
6230,TAF6L,CDK8,0.6804991579670188
9700,SMARCA4,CDK9,0.6804151487375156
10912,RUVBL2,CCNH,0.6803896280107545
8098,SUPT20H,NELFB,0.6803432844212705
7733,CCNC,SMARCC2,0.6803164949305692
9606,SMARCA4,MED7,0.6802580758172745
699,KAT2A,EP300,0.6802101937043795
3233,CTR9,SMARCC2,0.68019864884501
4751,BRM,TAF5L,0.6801004547770453
19244,ACTB,ARID4A,0.6800997814137827
2906,MED31,BRM,0.6800695138636271
5888,SGF29,MED6,0.6799893118578583
230,TADA3,INO80B,0.6799750712257813
436,SMARCB1,INTS5,0.6799154242016732
357,TADA3,SF3B5,0.6798518331768861
22461,SMARCA1,SUPT7L,0.6798243109358324
3138,CTR9,TADA2B,0.6797507748657546
11794,BAF60A,MED10,0.67968544853192
4234,SSRP1,MED10,0.6796748002668804
5020,SMARCD2,CDK9,0.6796692524678376
19955,CDK8,INTS4,0.6796627591020489
20298,CCNH,MNAT1,0.6795873401958498
4817,BRM,MLLT10,0.6795768575420124
4952,SMARCD2,KAT8,0.6795371655482358
5667,INTS7,KAT6B,0.6795139209472728
9775,BPTF,ERCC2,0.6794911830659274
6237,TAF6L,DPY30,0.6794882032711326
23033,UBE2A,SMARCC2,0.6794400488676752
8414,SETD1B,MED21,0.6794338339384215
664,KAT2A,SMARCA1,0.6793778359403986
20816,INTS2,CCNT1,0.6793751384756129
1031,INTS1,TAF12,0.679356925209442
670,KAT2A,GTF2E1,0.679347573564113
5931,SGF29,MAZ,0.6793456003655158
15593,MED30,BAF45A,0.6793339817969462
19196,ACTB,CCNT1,0.6792476410259348
7356,NELFE,MED24,0.6792474364004204
12527,SUPT3H,MED13L,0.67921824821915
4610,MED8,CDK8,0.6792154489651122
12384,RUVBL1,KAT6A,0.6791563243315833
2140,NCOA1,CDK9,0.6791484307304448
7340,NELFE,CXXC1,0.6791446546711005
18684,MED20,KAT6A,0.6791229063728483
2678,SUPT6H,POLR2E,0.6790969818974174
1136,INTS10,CDC73,0.6790928716352778
7,POLR2J,WDR82,0.6790856680585133
17215,MED1,INTS2,0.6790303713357507
1363,WDR82,MED20,0.679002837303825
7518,SMARCE1,MNAT1,0.6788929140320318
22833,BAF53A,SUPT16H,0.6788149212313599
4468,H2AZ,MED13,0.6788091357147469
27165,VPS72,ARID1A,0.6787892368351188
5478,DOT1L,TADA2B,0.6787577030569039
10428,TADA1,RBBP5,0.678741543418103
10374,TADA1,TRRAP,0.6787410454182013
1285,WDR82,MED8,0.6787381135290714
10923,RUVBL2,MED26,0.678670404337217
9264,GTF2A1,POLR2H,0.6786022813697282
4103,BCL7B,AFF4,0.6785530559404159
6934,MED17,MED10,0.6785069668152175
12351,RUVBL1,LEO1,0.678501132199333
8211,ARID4B,LEO1,0.6784783900975069
1453,SUPT4H1,SF3B3,0.6784492198436226
216,TADA3,MED12,0.6784453936765287
1039,INTS1,GTF2A2,0.6783944204262624
17391,MED28,LEO1,0.6783171415241184
22824,BAF53A,KAT6A,0.6783028191732725
4947,SMARCD2,KAT6B,0.6782853179104676
9057,INO80B,TADA1,0.6782498736446426
23904,AFF1,KAT6A,0.6782441176529832
25180,GTF2A2,CDK9,0.6782422523061808
10881,RUVBL2,INTS9,0.6782414371447293
19238,ACTB,POLR2E,0.6780622434126123
6433,MED18,KMT2B,0.6780537513965068
24642,SS18,EPC1,0.6780489364710256
1034,INTS1,MED21,0.6780070722517176
21908,ELL,MED6,0.6779680730710218
1558,SUPT4H1,POLR2B,0.6779322393385092
3736,WDR5,SS18,0.6779104652098692
8382,SETD1B,SMARCA5,0.6778901128715484
23732,TAF12,NELFCD,0.6778867293137447
253,TADA3,BAF45D,0.6778689860347723
23366,BRD9,GTF2F2,0.6778669369575517
12129,TRIM28,SUPT3H,0.6778227096902125
340,TADA3,CDK9,0.6777865677827267
18471,SMARCA5,LEO1,0.6777172670665323
3673,WDR5,BAF45D,0.6777144801922357
6803,MED19,AFF4,0.6775975542646924
2182,PAF1,BCL7B,0.677588812378755
8419,SETD1B,GTF2A2,0.6775710416225402
5630,INTS7,INO80B,0.6775558454920129
1565,SUPT4H1,ARID2,0.6775351978253369
3533,GTF2H1,BAF45A,0.6775193500846346
19790,POLR2D,GTF2F1,0.6774761568041385
4195,SSRP1,ERCC2,0.6774696950305243
7190,INTS8,GTF2F1,0.6774679008373895
11146,SMARCC1,ASH2L,0.6774064976584826
3192,CTR9,AFF1,0.6772534288291469
334,TADA3,SUPT5H,0.6772506491160428
755,TAF10,MED18,0.6772114505577461
3511,GTF2H1,TAF9B,0.6771768781534034
16183,BAF53B,MED29,0.6771176578356242
3058,MED31,NELFB,0.6770643090281716
16550,TAF9B,GTF2F1,0.6770638409907419
9631,SMARCA4,TAF9B,0.677057151823276
3882,ATXN7,SMARCA5,0.6770530373931428
4088,BCL7B,MED6,0.6770158324145752
5619,INTS7,INTS8,0.6770105056388417
6352,MED18,BAF180,0.6769783716230086
27717,SUPT16H,SF3B5,0.6768695957328783
245,TADA3,BAF60A,0.6768494179980866
3813,ATXN7,DMAP1,0.6768223332836396
10335,TADA1,ENY2,0.6767504640610361
11287,SETD1A,UBE2A,0.6767219099422156
5431,DOT1L,INTS7,0.6766971273988625
13062,CHD1,SMARCA5,0.676666423569521
1540,SUPT4H1,KMT2A,0.6766638879965249
20279,CCNH,MLLT1,0.6766063497351245
4735,BRM,ERCC2,0.6765913852870415
4766,BRM,MED30,0.6765423592821701
554,KAT2A,SUPT6H,0.6765309186059016
1868,ERCC3,RUVBL1,0.6765301560845466
1733,NELFA,BAF45A,0.6765257302672832
10370,TADA1,CDK8,0.6764861330747944
17232,MED1,AFF1,0.6763672144962652
2009,NCOA1,POLR2C,0.6763299664284315
4933,SMARCD2,BAF45D,0.6763120453597252
6013,DMAP1,BAF45D,0.6762975275068371
26610,MED23,VPS72,0.6762820958237594
23726,TAF12,GTF2F2,0.6761745435799756
4634,MED8,MED21,0.6761732317128364
28070,INTS4,GTF2F1,0.6761706771606608
17780,NCOA3,CXXC1,0.6761401229962994
1451,SUPT4H1,NCOA1,0.6760769688306278
20158,LEO1,NELFB,0.6760492376756829
6173,TAF6L,SMARCA4,0.6760224886434428
20281,CCNH,ELL,0.6760067439562725
23738,TAF12,POLR2E,0.6759913654124993
